"listing_id","sale_price","usable_area","price_per_m2","suburb"
"2763992914","550000","66","8333,33","Morretes"
"2765584527","1611795","110","14652,68","Andorinha"
"2560637720","780000","100","7800","Morretes"
"2560637233","710001","70","10142,87","Morretes"
"2719547969","750000","600","1250","Alto São Bento"
"2635411581","1835000","142","12922,54","Meia Praia"
"2720725335","1695000","133","12744,36","Centro"
"2761331992","1959000","150","13060","Centro"
"2730700913","1700000","118","14406,78","Andorinha"
"2726600575","1990000","121","16446,28","Meia Praia"
"2656875472","949000","80","11862,5","Castelo Branco"
"2769032456","990000","210","4714,29","Meia Praia"
"2766853326","959260","101","9497,62","Meia Praia"
"2720362604","1690000","120","14083,33","Meia Praia"
"2560637056","750000","70","10714,29","Morretes"
"2671069030","1890000","138","13695,65","Meia Praia"
"2726560533","1099000","110","9990,91","Meia Praia"
"2682067697","650000","283","2296,82","Morretes"
"2597559855","770000","70","11000","Morretes"
"2743466361","550000","70","7857,14","Morretes"
"2764631269","1250000","120","10416,67","Meia Praia"
"2560637218","723000","70","10328,57","Morretes"
"2706476419","650000","75","8666,67","Castelo Branco"
"2767581465","742000","70","10600","Casa Branca"
"2564695181","620000","70","8857,14","Morretes"
"2717826537","699000","90","7766,67","Andorinha"
"2715164805","1761194","139","12670,46","Meia Praia"
"2753565393","537000","71","7563,38",""
"2724142342","2845125","154","18474,84","Ilhota"
"2560637380","723000","70","10328,57","Morretes"
"2560637137","1198000","70","17114,29","Morretes"
"2761879617","3995000","1795","2225,63","Meia Praia"
"2705887862","4703165","194","24243,12","Ilhota"
"2689321422","1095000","115","9521,74","Andorinha"
"2763098855","1350000","130","10384,62","Meia Praia"
"2728007452","650000","297","2188,55","Morretes"
"2621046873","1500000","139","10791,37","Meia Praia"
"2752317899","1069000","186","5747,31","Meia Praia"
"2726561637","1098000","115","9547,83","Andorinha"
"2562405409","620000","88","7045,45","Morretes"
"2613024043","2210000","169","13076,92","Andorinha"
"2763649238","750000","69","10869,57","Morretes"
"2761878726","1650000","140","11785,71","Castelo Branco"
"2729034623","998000","93","10731,18","Morretes"
"2737455827","750000","76","9868,42","Castelo Branco"
"2764633232","2200000","140","15714,29","Meia Praia"
"2565064146","590000","90","6555,56","Morretes"
"2730744015","2450000","137","17883,21","Meia Praia"
"2560637517","695000","70","9928,57","Morretes"
"2560636982","550000","90","6111,11","Morretes"
"2657185165","935840","84","11140,95","Andorinha"
"2749534294","640640","70","9152","Jardim Praia Mar"
"2758557125","900000","98","9183,67","Meia Praia"
"2754746516","6264860","198","31640,71","Meia Praia"
"2759433251","1170000","80","14625","Meia Praia"
"2560637506","723000","70","10328,57","Morretes"
"2764631860","2500000","135","18518,52","Centro"
"2761932292","1450000","115","12608,7","Andorinha"
"2754146101","568000","69","8231,88","Morretes"
"2562219663","630000","80","7875","Morretes"
"2763508235","699400","70","9991,43","Jardim Praia Mar"
"2560637345","710000","70","10142,86","Morretes"
"2768348571","5200000","1200","4333,33","Morretes"
"2694434718","630000","283","2226,15","Morretes"
"2602920069","3799000","266","14281,95","Castelo Branco"
"2560060082","709000","70","10128,57","Casa Branca"
"2765297919","1545000","112","13794,64","Andorinha"
"2671308648","3300000","2145","1538,46","Varzea"
"2752513113","420000","60","7000","Morretes"
"2703202873","850000","270","3148,15","Morretes"
"2563928779","450001","70","6428,59","Morretes"
"2766854623","8000800","440","18183,64","Casa Branca"
"2763749061","998000","93","10731,18","Morretes"
"2684945199","990000","95","10421,05","Castelo Branco"
"2623280719","850000","128","6640,62","Meia Praia"
"2541759773","1361000","93","14634,41","Meia Praia"
"2645187005","650000","264","2462,12","Morretes"
"2763648952","800000","92","8695,65","Morretes"
"2591650425","1180000","122","9672,13","Meia Praia"
"2754748107","1562500","104","15024,04","Meia Praia"
"2754748194","1226500","122","10053,28","Morretes"
"2564209350","2260000","142","15915,49","Meia Praia"
"2699266734","580000","70","8285,71","Morretes"
"2565059371","620000","70","8857,14","Morretes"
"2560059303","799000","167","4784,43","Morretes"
"2581736932","618000","70","8828,57","Morretes"
"2761666714","7000000","450","15555,56","Ilhota"
"2716658735","600000","28","21428,57","Centro"
"2769042317","900000","220","4090,91","Tabuleiro dos Oliveiras"
"2560637718","750000","114","6578,95","Morretes"
"2688748924","419000","52","8057,69","Morretes"
"2662161921","450000","111","4054,05","Morretes"
"2569302095","570000","69","8260,87","Alto São Bento"
"2564215473","590000","90","6555,56","Morretes"
"2764349422","790000","89","8876,4","Morretes"
"2756468359","9000000","725","12413,79","Meia Praia"
"2708158503","490000","76","6447,37","Casa Branca"
"2749989006","380000","265","1433,96","Sertão do Trombudo"
"2671184448","539900","98","5509,18","Morretes"
"2560637098","780000","100","7800","Morretes"
"2729035141","598000","52","11500","Morretes"
"2735169425","750000","97","7731,96","Morretes"
"2760097339","650000","60","10833,33","Centro"
"2534694618","700000","81","8641,98","Meia Praia"
"2675439609","3490000","251","13904,38","Casa Branca"
"2565205730","665000","70","9500","Morretes"
"2677488112","539900","98","5509,18","Morretes"
"2754746761","5193041","271","19162,51","Canto da Praia"
"2761904029","1600000","124","12903,23","Meia Praia"
"2684947318","950000","93","10215,05","Castelo Branco"
"2752618523","849000","130","6530,77","Morretes"
"2764633839","449000","4161","107,91","Jardim Praia Mar"
"2649304059","1499000","200","7495","Morretes"
"2744015179","1300000","129","10077,52","Meia Praia"
"2607166584","684000","68","10058,82","Morretes"
"2735334827","779000","128","6085,94","Morretes"
"2564196407","776000","70","11085,71","Morretes"
"2723101321","604500","69","8760,87","Morretes"
"2764040616","1100000","83","13253,01","Andorinha"
"2682082693","650000","264","2462,12","Morretes"
"2735689114","1500000","150","10000","Castelo Branco"
"2511793025","630000","70","9000","Varzea"
"2628048892","1100000","118","9322,03","Morretes"
"2760221726","650000","60","10833,33","Centro"
"2723560696","630000","70","9000","Morretes"
"2736302181","900000","54","16666,67","Canto da Praia"
"2736303915","800000","50","16000","Canto da Praia"
"2596047182","735000","84","8750","Meia Praia"
"2766852318","4199800","400","10499,5","Casa Branca"
"2723963965","699000","400","1747,5","Morretes"
"2692571253","630000","70","9000","Meia Praia"
"2765883927","8718723","66585","130,94","Andorinha"
"2736815118","8985500","389","23098,97","Ilhota"
"2764957717","709000","86","8244,19","Tabuleiro dos Oliveiras"
"2764730917","799000","93","8591,4","Morretes"
"2762833031","759000","100","7590","Morretes"
"2729536463","461000","70","6585,71","Morretes"
"2754950715","1698000","131","12961,83","Meia Praia"
"2711436203","1200000","252","4761,9","Morretes"
"2726980037","1300000","117","11111,11","Castelo Branco"
"2754747737","2740331","136","20149,49","Ilhota"
"2597750183","650001","69","9420,3","Morretes"
"2744439495","1250000","123","10162,6","Meia Praia"
"2763088931","1500000","116","12931,03","Centro"
"2757764824","1050000","120","8750","Morretes"
"2560637099","584001","74","7891,91","Morretes"
"2730508439","1517000","132","11492,42","Castelo Branco"
"2694435475","419000","52","8057,69","Morretes"
"2761879622","1590000","129","12325,58","Meia Praia"
"2694376912","550000","85","6470,59","Morretes"
"2658958779","2680000","270","9925,93","Sertão do Trombudo"
"2723209707","1450000","126","11507,94","Andorinha"
"2675050830","560000","68","8235,29","Casa Branca"
"2724470330","436000","41","10634,15","Morretes"
"2618844406","660000","70","9428,57","Tabuleiro dos Oliveiras"
"2754745528","2706500","136","19900,74","Ilhota"
"2601835198","1450000","126","11507,94","Andorinha"
"2560637577","754000","70","10771,43","Morretes"
"2614369251","5500000","300","18333,33","Canto da Praia"
"2677343694","850000","120","7083,33","Meia Praia"
"2705440309","650000","93","6989,25","Casa Branca"
"2653009957","1250000","108","11574,07","Castelo Branco"
"2560637679","723000","68","10632,35","Morretes"
"2766852341","1199800","125","9598,4","Meia Praia"
"2766855028","2300000","132","17424,24","Meia Praia"
"2663605258","3199000","269","11892,19","Castelo Branco"
"2596974157","1150981","208","5533,56","Meia Praia"
"2759014021","1289000","127","10149,61","Andorinha"
"2764895119","1554000","133","11684,21","Castelo Branco"
"2630407653","1826000","129","14155,04","Centro"
"2767581974","495000","50","9900","Morretes"
"2678336797","630000","306","2058,82","Morretes"
"2655111502","630000","306","2058,82","Morretes"
"2754748009","841416","142","5925,46","Meia Praia"
"2736006628","1150000","157","7324,84","Alto São Bento"
"2652943577","1650000","163","10122,7","Meia Praia"
"2694762132","630000","306","2058,82","Morretes"
"2699371532","1450000","104","13942,31","Andorinha"
"2764859737","1490000","122","12213,11","Meia Praia"
"2636620121","1100000","135","8148,15","Andorinha"
"2758870617","6999000","419","16704,06","Meia Praia"
"2748437996","8085000","359","22520,89","Meia Praia"
"2699971128","1100000","118","9322,03","Andorinha"
"2763649653","710000","78","9102,56","Meia Praia"
"2628277859","2237504","151","14817,91","Castelo Branco"
"2762329031","1380000","99","13939,39","Canto da Praia"
"2560637232","900000","70","12857,14","Morretes"
"2560637431","723000","68","10632,35","Morretes"
"2766855120","1430000","165","8666,67","Castelo Branco"
"2609062691","1790000","163","10981,6","Meia Praia"
"2731112059","2211000","172","12854,65","Meia Praia"
"2611783694","650000","68","9558,82","Morretes"
"2726615602","2100000","305","6885,25","Castelo Branco"
"2620152150","589000","60","9816,67","Jardim Praia Mar"
"2565061753","776000","70","11085,71","Morretes"
"2631235466","1130000","102","11078,43","Meia Praia"
"2558704344","525000","100","5250",""
"2656908780","564000","64","8812,5","Jardim Praia Mar"
"2555239242","670000","75","8933,33","Andorinha"
"2637821866","530000","72","7361,11","Morretes"
"2564778381","699000","100","6990","Morretes"
"2711840217","800000","97","8247,42","Morretes"
"2747918012","1680000","140","12000","Meia Praia"
"2764976897","1500000","122","12295,08","Meia Praia"
"2761578431","6999000","419","16704,06","Casa Branca"
"2767583771","347947","241","1443,76","Morretes"
"2766529014","1150000","109","10550,46","Meia Praia"
"2766851925","850000","127","6692,91","Meia Praia"
"2699371298","390000","330","1181,82","Alto São Bento"
"2646971218","660000","70","9428,57","Morretes"
"2508716377","3500000","190","18421,05","Meia Praia"
"2740883331","450000","85","5294,12","Morretes"
"2553329511","1650000","140","11785,71","Andorinha"
"2749606769","685000","63","10873,02","Morretes"
"2764894830","799000","66","12106,06","Morretes"
"2705762716","700000","270","2592,59","Morretes"
"2715138300","1160000","110","10545,45","Meia Praia"
"2753562351","541000","71","7619,72",""
"2572722685","550000","70","7857,14","Morretes"
"2695400175","2400000","188000","12,77","Casa Branca"
"2718881042","690000","105","6571,43","Meia Praia"
"2766853219","1150000","121","9504,13","Castelo Branco"
"2758656827","6999000","419","16704,06","Meia Praia"
"2764895021","695670","70","9938,14",""
"2700268419","840000","68","12352,94","Morretes"
"2688672463","895000","128","6992,19","Morretes"
"2609061131","2700000","165","16363,64","Meia Praia"
"2727349137","744000","100","7440","Morretes"
"2700511827","515000","66","7803,03","Morretes"
"2566095401","665000","70","9500","Morretes"
"2593005042","720000","115","6260,87","Morretes"
"2766853226","1099800","100","10998","Meia Praia"
"2765802728","1060000","92","11521,74","Castelo Branco"
"2691279870","1399000","112","12491,07","Meia Praia"
"2571352948","1320000","100","13200","Meia Praia"
"2635464353","1500000","127","11811,02","Meia Praia"
"2677856706","539900","98","5509,18","Morretes"
"2734434513","2095900","137","15298,54","Castelo Branco"
"2700257634","650000","65","10000","Morretes"
"2761879816","1990000","138","14420,29","Meia Praia"
"2613514328","598000","60","9966,67","Jardim Praia Mar"
"2765233813","1399000","123","11373,98","Meia Praia"
"2649301378","1499000","200","7495","Morretes"
"2766306423","1627450","165","9863,33","Centro"
"2748586010","550000","60","9166,67","Morretes"
"2573688152","899000","167","5383,23","Morretes"
"2554913096","600000","60","10000","Morretes"
"2646323072","895000","70","12785,71","Morretes"
"2767583230","395000","45","8777,78","Morretes"
"2766554818","1452000","115","12626,09","Meia Praia"
"2766854835","1298000","191","6795,81","Castelo Branco"
"2733083940","409000","51","8019,61","Morretes"
"2750502202","650000","288","2256,94","Morretes"
"2727599670","2510000","130","19307,69","Meia Praia"
"2723097724","605150","69","8770,29","Varzea"
"2676718894","685000","69","9927,54","Centro"
"2765047034","1590000","129","12325,58","Meia Praia"
"2631837806","5900000","261","22605,36","Canto da Praia"
"2600725593","650000","69","9420,29","Morretes"
"2572601454","780000","354","2203,39","Sertão do Trombudo"
"2558704143","500000","90","5555,56",""
"2629770429","515000","66","7803,03","Morretes"
"2565205406","620000","70","8857,14","Morretes"
"2765060250","450000","60","7500","Morretes"
"2726521991","3790000","272","13933,82","Casa Branca"
"2681618997","950000","103","9223,3","Meia Praia"
"2700575478","650000","264","2462,12","Morretes"
"2766342914","630000","69","9130,43","Jardim Praia Mar"
"2490905179","752000","350","2148,57","Casa Branca"
"2608067036","698000","66","10575,76","Morretes"
"2764632856","1380000","110","12545,45","Meia Praia"
"2669009410","445000","61","7295,08","Morretes"
"2718314655","1380000","100","13800","Canto da Praia"
"2737030930","550002","288","1909,73","Morretes"
"2560637611","710000","70","10142,86","Morretes"
"2761579122","4499999","260","17307,69","Meia Praia"
"2564697160","450000","70","6428,57","Morretes"
"2721776202","1495000","125","11960","Meia Praia"
"2761666520","2300000","1137","2022,87","Casa Branca"
"2617318582","5198238","340","15288,94","Castelo Branco"
"2764672127","1680000","105","16000","Meia Praia"
"2757947760","550000","85","6470,59","Centro"
"2591545013","926000","102","9078,43","Castelo Branco"
"2760057829","5505000","362","15207,18","Ilhota"
"2767891021","598000","70","8542,86","Casa Branca"
"2698488098","1520000","130","11692,31","Meia Praia"
"2738792852","680000","294","2312,93","Morretes"
"2720707193","1675000","127","13188,98","Meia Praia"
"2758498232","1190000","150","7933,33","Morretes"
"2684709395","610000","84","7261,9","Morretes"
"2692570767","600000","64","9375","Morretes"
"2694441713","527000","80","6587,5","Morretes"
"2637438182","698000","64","10906,25","Casa Branca"
"2754745926","6665100","289","23062,63","Ilhota"
"2732470663","590000","87","6781,61","Morretes"
"2754745136","995000","65","15307,69","Meia Praia"
"2754748108","6019000","293","20542,66","Centro"
"2564475068","450000","70","6428,57","Morretes"
"2745326834","550000","106","5188,68",""
"2766850721","649800","43","15111,63","Andorinha"
"2715225910","6500000","312","20833,33","Casa Branca"
"2754748198","1386787","61","22734,21","Castelo Branco"
"2596078506","690000","70","9857,14","Morretes"
"2562263611","1850000","118","15677,97","Centro"
"2618380272","590000","70","8428,57","Morretes"
"2757664325","3500000","180","19444,44","Canto da Praia"
"2564212744","450000","70","6428,57","Morretes"
"2609062411","3500000","201","17412,94","Canto da Praia"
"2760158013","650000","60","10833,33","Centro"
"2767583564","280000","35","8000","Ilhota"
"2566088688","690000","270","2555,56","Morretes"
"2711114712","560000","70","8000","Centro"
"2761577045","1289000","127","10149,61","Meia Praia"
"2764631707","1650000","115","14347,83","Centro"
"2689329229","499999","64","7812,48","Jardim Praia Mar"
"2753187605","386000","43","8976,74","Morretes"
"2719039061","650000","64","10156,25","Jardim Praia Mar"
"2764858084","1390000","131","10610,69","Meia Praia"
"2763105533","700000","48","14583,33","Castelo Branco"
"2765081813","625000","275","2272,73","Morretes"
"2754746739","5345100","227","23546,7","Ilhota"
"2764895118","850000","70","12142,86","Morretes"
"2644817470","670000","70","9571,43","Meia Praia"
"2688011117","450000","59","7627,12","Morretes"
"2746299835","850000","336","2529,76","Morretes"
"2637822557","1060000","115","9217,39","Morretes"
"2766868424","5981256","200","29906,28","Meia Praia"
"2670320093","1599000","214","7471,96","Meia Praia"
"2765064332","1690000","119","14201,68","Meia Praia"
"2560637236","750000","70","10714,29","Morretes"
"2764633622","700000","70","10000","Morretes"
"2560637664","580000","74","7837,84","Morretes"
"2690686574","470000","87","5402,3","Alto São Bento"
"2656970478","685000","95","7210,53","Alto São Bento"
"2758480014","625000","275","2272,73","Morretes"
"2663299459","450000","70","6428,57","Morretes"
"2751886239","592259","64","9254,05",""
"2563843054","2387000","132","18083,33","Centro"
"2700518377","527000","80","6587,5","Morretes"
"2750112194","458000","52","8807,69","Morretes"
"2541091490","1690000","112","15089,29","Andorinha"
"2751486529","695000","65","10692,31","Meia Praia"
"2764632395","1500000","125","12000","Meia Praia"
"2623215813","4200000","1430","2937,06","Morretes"
"2736924634","1499000","147","10197,28","Meia Praia"
"2590819120","900000","100","9000","Meia Praia"
"2560060465","1087594","105","10358,04","Meia Praia"
"2766851922","1500000","133","11278,2","Meia Praia"
"2714291971","850000","300","2833,33","Casa Branca"
"2764771670","506000","64","7906,25","Tabuleiro dos Oliveiras"
"2717934432","8085000","359","22520,89","Meia Praia"
"2560637561","695000","70","9928,57","Morretes"
"2757853413","558000","43","12976,74","Morretes"
"2767584335","395000","45","8777,78","Morretes"
"2766659520","1400000","114","12280,7","Andorinha"
"2432907381","1100000","242","4545,45","Morretes"
"2597758770","684000","69","9913,04","Morretes"
"2681757615","527000","80","6587,5","Morretes"
"2730227126","2600000","160","16250","Meia Praia"
"2759451420","529000","54","9796,3",""
"2761880017","1200000","84","14285,71","Andorinha"
"2757087215","418000","21","19904,76","Centro"
"2764770529","990000","95","10421,05","Morretes"
"2761642646","1700000","126","13492,06","Meia Praia"
"2560637058","750001","100","7500,01","Morretes"
"2560637729","750000","100","7500","Morretes"
"2679228702","500000","288","1736,11","Varzea"
"2694372778","618001","70","8828,59","Morretes"
"2719904847","585000","121","4834,71","Varzea"
"2688048239","1800000","129","13953,49","Castelo Branco"
"2765062364","630000","300","2100","Sertão do Trombudo"
"2729543625","470000","58","8103,45","Morretes"
"2731887591","723598","60","12059,97","Morretes"
"2657182824","1100000","112","9821,43","Andorinha"
"2747202810","1100000","918","1198,26","Alto São Bento"
"2737068619","470000","59","7966,1","Morretes"
"2751972093","740000","100","7400","Morretes"
"2754746747","3099014","258","12011,68","Meia Praia"
"2761666918","700000","350","2000","Casa Branca"
"2746707030","595000","300","1983,33","Casa Branca"
"2560637615","750000","100","7500","Morretes"
"2762832029","1190000","150","7933,33","Morretes"
"2560637684","750000","100","7500","Morretes"
"2758554087","1500000","157","9554,14","Castelo Branco"
"2709458181","750000","75","10000","Meia Praia"
"2765238258","1150000","109","10550,46","Meia Praia"
"2560637748","710000","68","10441,18","Morretes"
"2651460258","1960000","120","16333,33","Meia Praia"
"2739978220","1590000","157","10127,39","Castelo Branco"
"2751136532","795000","70","11357,14","Morretes"
"2684179748","598000","628","952,23","Sertão do Trombudo"
"2732047353","1200000","120","10000","Andorinha"
"2751117515","6830000","157","43503,18","Centro"
"2681247333","527000","80","6587,5","Morretes"
"2711004112","750000","332","2259,04","Sertão do Trombudo"
"2765074575","386001","43","8976,77","Morretes"
"2765080482","1500001","283","5300,36","Morretes"
"2753253620","795000","70","11357,14","Morretes"
"2716328727","550000","100","5500","Morretes"
"2732044470","1200000","120","10000","Andorinha"
"2560636996","780000","100","7800","Morretes"
"2683486119","419000","52","8057,69","Morretes"
"2744179758","580000","75","7733,33","Morretes"
"2700511985","419000","52","8057,69","Morretes"
"2560637354","750000","100","7500","Morretes"
"2764860423","475000","60","7916,67","Alto São Bento"
"2760737018","348000","57","6105,26","Sertão do Trombudo"
"2608791592","690000","70","9857,14","Meia Praia"
"2655988158","563500","64","8804,69","Jardim Praia Mar"
"2764220122","2968000","200","14840","Canto da Praia"
"2753169713","450000","60","7500","Morretes"
"2576702058","618000","70","8828,57","Morretes"
"2692570766","650000","80","8125","Casa Branca"
"2560637708","750000","100","7500","Morretes"
"2764894922","1444000","165","8751,52","Castelo Branco"
"2764975506","1380000","127","10866,14","Andorinha"
"2766853224","1054800","125","8438,4","Canto da Praia"
"2745680593","650000","110","5909,09","Morretes"
"2768470326","1000000","420","2380,95","Centro"
"2621911621","1500000","156","9615,38","Morretes"
"2588872265","8100000","229","35371,18","Centro"
"2572614873","5198800","280","18567,14","Centro"
"2590819917","630000","84","7500","Meia Praia"
"2735169025","550000","94","5851,06","Morretes"
"2717273449","4700000","250","18800","Meia Praia"
"2719037942","599000","64","9359,38","Jardim Praia Mar"
"2727840778","680000","120","5666,67","Morretes"
"2683949822","400000","300","1333,33","Sertão do Trombudo"
"2767583271","250000","35","7142,86","Centro"
"2681982796","2970000","200","14850","Canto da Praia"
"2763576280","782836","69","11345,45","Morretes"
"2686529521","7500000","419","17899,76","Casa Branca"
"2702182067","1590000","260","6115,38","Meia Praia"
"2754747726","2025000","129","15697,67","Ilhota"
"2761331997","640000","65","9846,15","Morretes"
"2762237014","1490000","125","11920","Meia Praia"
"2609062481","5851023","305","19183,68","Canto da Praia"
"2763898836","890000","505","1762,38",""
"2560637722","710000","110","6454,55","Morretes"
"2565058782","665000","70","9500","Morretes"
"2607855783","580000","51","11372,55","Morretes"
"2760219764","490000","85","5764,71","Centro"
"2754745927","9862500","450","21916,67","Ilhota"
"2583173994","498000","70","7114,29","Morretes"
"2642817361","1590000","157","10127,39","Castelo Branco"
"2631432096","7500000","350","21428,57","Canto da Praia"
"2674301801","3800000","352","10795,45","Canto da Praia"
"2682431942","1190000","92","12934,78","Meia Praia"
"2625483442","740000","119","6218,49","Morretes"
"2730121118","690000","110","6272,73","Alto São Bento"
"2727454047","3500000","270","12962,96",""
"2749729840","650000","455","1428,57","Casa Branca"
"2760097418","490000","85","5764,71","Centro"
"2660890580","510000","65","7846,15","Alto São Bento"
"2767584422","250000","35","7142,86","Centro"
"2754746319","2278125","148","15392,74","Ilhota"
"2733892923","300000","55","5454,55","Canto da Praia"
"2753177099","420000","60","7000","Morretes"
"2430833208","980000","105","9333,33","Meia Praia"
"2682448254","1390000","104","13365,38","Meia Praia"
"2560637566","570000","90","6333,33","Morretes"
"2560637096","570000","90","6333,33","Morretes"
"2677491095","650000","283","2296,82","Morretes"
"2766340122","606000","45","13466,67","Meia Praia"
"2769150016","395000","69","5724,64","Casa Branca"
"2652534564","641000","69","9289,86","Morretes"
"2729537625","450000","70","6428,57","Morretes"
"2767893813","1226000","118","10389,83","Andorinha"
"2560637705","580000","90","6444,44","Morretes"
"2674299296","3800000","348","10919,54","Canto da Praia"
"2760014944","2205072","142","15528,68","Meia Praia"
"2731640927","690000","407","1695,33","Sertão do Trombudo"
"2724413585","829000","170","4876,47","Morretes"
"2560637634","650000","288","2256,94","Morretes"
"2766852217","1194800","114","10480,7","Meia Praia"
"2765080419","375000","43","8720,93","Morretes"
"2754747724","3755000","274","13704,38","Meia Praia"
"2560637475","570000","80","7125","Morretes"
"2560637706","550000","88","6250","Morretes"
"2766854617","1259800","123","10242,28","Andorinha"
"2560637709","550000","75","7333,33","Morretes"
"2560637203","462000","55","8400","Morretes"
"2565381256","2498800","163","15330,06","Centro"
"2766204334","950000","115","8260,87","Andorinha"
"2560636995","595001","74","8040,55","Morretes"
"2457295140","899000","235","3825,53","Varzea"
"2730925714","527000","80","6587,5","Morretes"
"2682274217","419001","52","8057,71","Morretes"
"2751140419","375000","43","8720,93","Morretes"
"2689593922","689000","575","1198,26","Varzea"
"2560637273","650000","288","2256,94","Morretes"
"2560637339","560000","90","6222,22","Morretes"
"2764832432","580000","70","8285,71","Andorinha"
"2443848483","850000","119","7142,86","Andorinha"
"2763593920","572070","53","10793,77","Morretes"
"2560637690","550000","90","6111,11","Morretes"
"2560637117","650000","288","2256,94","Morretes"
"2728068365","480000","65","7384,62","Morretes"
"2560637674","550000","70","7857,14","Morretes"
"2564476203","590000","90","6555,56","Morretes"
"2687898418","2100000","150","14000","Castelo Branco"
"2569457810","339200","371","914,29","Ilhota"
"2694722275","590000","85","6941,18","Morretes"
"2470892120","850000","114","7456,14","Castelo Branco"
"2736813751","420000","57","7368,42","Morretes"
"2736157331","632000","58","10896,55","Meia Praia"
"2736039929","290000","60","4833,33","Sertão do Trombudo"
"2656853449","5800000","23000","252,17","Casa Branca"
"2574579431","220000","50","4400","Ilhota"
"2768116320","790000","110","7181,82","Morretes"
"2666436700","374000","69","5420,29","Morretes"
"2737010559","350002","55","6363,67","Morretes"
"2560637714","522000","80","6525","Morretes"
"2564697285","470000","60","7833,33","Morretes"
"2721774725","547000","90","6077,78","Morretes"
"2764220513","630000","93","6774,19","Morretes"
"2651123226","300000","312","961,54","Ilhota"
"2648440187","685000","300","2283,33","Jardim Praia Mar"
"2560637657","570000","80","7125","Morretes"
"2732562036","350000","55","6363,64","Morretes"
"2735687516","350000","55","6363,64","Morretes"
"2560637687","590000","85","6941,18","Morretes"
"2761880018","1650000","113","14601,77","Meia Praia"
"2743300335","450000","85","5294,12","Morretes"
"2750098404","400000","67","5970,15","Canto da Praia"
"2670606201","2950000","220","13409,09","Canto da Praia"
"2583985709","6540000","169","38698,22","Meia Praia"
"2736814240","370000","70","5285,71","Morretes"
"2765595122","202658","38","5333,11","Ilhota"
"2768192453","980000","66","14848,48","Centro"
"2626746119","510000","1","510000","Sertão do Trombudo"
"2737602714","358000","15","23866,67","Centro"
"2763131488","600000","252","2380,95","Morretes"
"2564213789","470000","60","7833,33","Morretes"
"2562406361","462001","60","7700,02","Morretes"
"2728752722","350000","65","5384,62","Morretes"
"2565064190","450000","70","6428,57","Morretes"
"2697568788","380000","200","1900","Sertão do Trombudo"
"2770244720","649000","47","13808,51","Morretes"
"2734952020","485000","47","10319,15","Canto da Praia"
"2561990058","470000","60","7833,33","Morretes"
"2764348514","690000","89","7752,81","Canto da Praia"
"2671618441","280000","276","1014,49","Alto São Bento"
"2769696419","1500000","128","11718,75","Meia Praia"
"2769838584","1589010","102","15578,53","Centro"
"2769843463","2799240","131","21368,24","Meia Praia"
"2770104025","1189260","95","12518,53","Castelo Branco"
"2769840127","1779720","140","12712,29","Meia Praia"
"2769843345","1449020","109","13293,76","Castelo Branco"
"2769850111","2349560","134","17534,03","Andorinha"
"2769848201","2449800","127","19289,76","Meia Praia"
"2769841850","1525147","115","13262,15","Castelo Branco"
"2769844870","1649030","124","13298,63","Andorinha"
"2769849096","3509460","280","12533,79","Andorinha"
"2769851590","3597070","182","19764,12","Meia Praia"
"2769853628","4199660","300","13998,87","Andorinha"
"2769852751","1798300","118","15239,83","Meia Praia"
"2769853251","2299120","118","19484,07","Meia Praia"
"2769843252","1799540","140","12853,86","Centro"
"2769845822","2589570","163","15886,93","Meia Praia"
"2769847411","6537270","157","41638,66","Meia Praia"
"2769846282","1699770","135","12590,89","Centro"
"2769847633","1599570","105","15234","Andorinha"
"2769852306","1979060","153","12935,03","Meia praia"
"2769852884","2499210","122","20485,33","Castelo Branco"
"2769751946","1792640","132","13580,61","Andorinha"
"2770027221","1689610","218","7750,5","Meia Praia"
"2770253038","1169330","110","10630,27","Andorinha"
"2769476823","1799310","123","14628,54","Castelo Branco"
"2769755837","1349540","115","11735,13","Andorinha"
"2769757164","2709200","156","17366,67","Andorinha"
"2770031072","2389280","130","18379,08","Centro"
"2769758644","798870","66","12104,09","Morretes"
"2770032451","2799850","126","22221,03","Meia praia"
"2769187130","2099860","162","12962,1","Andorinha"
"2769757248","793200","70","11331,43","Morretes"
"2770032126","1829610","114","16049,21","Andorinha"
"2770254033","724440","60","12074","Morretes"
"2770252596","7887500","166","47515,06","Meia Praia"
"2769183420","2799610","129","21702,4","Meia Praia"
"2769184563","794180","64","12409,06",""
"2770031829","778510","67","11619,55","Morretes"
"2770029996","2498770","162","15424,51","Andorinha"
"2770032737","849290","92","9231,41","Morretes"
"2769759133","1649830","117","14101,11","Meia Praia"
"2769475271","2299020","128","17961,09","Meia Praia"
"2769754283","1219130","137","8898,76","Castelo Branco"
"2770030390","2298480","162","14188,15","Andorinha"
"2770031278","649810","270","2406,7","Morretes"
"2769188682","1989690","136","14630,07","Meia Praia"
"2769847572","1589040","145","10958,9","Meia Praia"
"2769853456","1599800","127","12596,85","Meia Praia"
"2769854614","2199540","161","13661,74","Meia Praia"
"2769758069","949210","70","13560,14","Morretes"
"2768968519","2099450","280","7498,04","Andorinha"
"2769844336","2899790","120","24164,92","Meia Praia"
"2769843864","1589890","127","12518,82","Andorinha"
"2769190032","4499600","197","22840,61","Meia Praia"
"2770252229","1799150","114","15782,02","Meia Praia"
