"owner_id","qtd_linhas","linhas_identical","snapshot_dates"
"25984866","25","False","2025-01-13 01:55:40.000; 2025-01-13 01:58:02.000; 2025-01-13 01:59:05.000; 2025-01-13 02:05:12.000; 2025-01-13 02:07:06.000; 2025-01-13 02:07:23.000; 2025-01-13 02:12:38.000; 2025-01-13 02:15:45.000; 2025-01-13 02:16:25.000; 2025-01-13 02:20:09.000; 2025-01-13 02:23:31.000; 2025-01-13 02:28:54.000; 2025-01-13 02:32:11.000; 2025-01-13 02:39:45.000; 2025-01-13 02:39:51.000; 2025-01-13 02:40:06.000; 2025-01-13 02:40:08.000; 2025-01-13 02:42:58.000; 2025-01-13 02:43:04.000; 2025-01-13 02:44:27.000; 2025-01-13 02:50:23.000; 2025-01-13 02:51:20.000; 2025-01-13 02:54:12.000; 2025-01-13 02:55:06.000; 2025-01-13 02:55:45.000"
"177393041","4","False","2025-01-13 01:54:49.000; 2025-01-13 02:12:39.000; 2025-01-13 02:31:28.000; 2025-01-13 02:47:09.000"
"547841177","5","False","2025-01-13 01:57:07.000; 2025-01-13 01:58:10.000; 2025-01-13 02:12:46.000; 2025-01-13 02:37:02.000; 2025-01-13 02:50:36.000"
"194792368","6","False","2025-01-13 02:00:04.000; 2025-01-13 02:12:54.000; 2025-01-13 02:13:14.000; 2025-01-13 02:15:01.000; 2025-01-13 02:24:52.000; 2025-01-13 02:33:59.000"
"416640660","6","False","2025-01-13 02:07:27.000; 2025-01-13 02:12:56.000; 2025-01-13 02:16:21.000; 2025-01-13 02:16:24.000; 2025-01-13 02:28:40.000; 2025-01-13 02:32:09.000"
"130014999","10","False","2025-01-13 01:56:47.000; 2025-01-13 01:58:44.000; 2025-01-13 02:01:30.000; 2025-01-13 02:05:43.000; 2025-01-13 02:11:18.000; 2025-01-13 02:12:57.000; 2025-01-13 02:14:35.000; 2025-01-13 02:24:00.000; 2025-01-13 02:29:32.000; 2025-01-13 02:58:48.000"
"475121056","4","False","2025-01-13 01:59:15.000; 2025-01-13 02:12:59.000; 2025-01-13 02:19:05.000; 2025-01-13 02:34:18.000"
"493030222","2","False","2025-01-13 01:57:48.000; 2025-01-13 02:13:08.000"
"496650927","2","False","2025-01-13 02:00:57.000; 2025-01-13 02:13:11.000"
"230350086","4","False","2025-01-13 02:08:45.000; 2025-01-13 02:20:46.000; 2025-01-13 02:22:59.000; 2025-01-13 02:43:35.000"
"554202873","2","False","2025-01-13 02:41:24.000; 2025-01-13 02:44:13.000"
"126304434","4","False","2025-01-13 01:55:10.000; 2025-01-13 02:09:06.000; 2025-01-13 02:44:17.000; 2025-01-13 02:50:42.000"
"331769078","2","False","2025-01-13 01:56:45.000; 2025-01-13 02:44:30.000"
"139478367","3","False","2025-01-13 02:05:53.000; 2025-01-13 02:25:37.000; 2025-01-13 02:44:30.000"
"202600428","3","False","2025-01-13 02:05:07.000; 2025-01-13 02:22:06.000; 2025-01-13 02:44:32.000"
"488387857","2","False","2025-01-13 02:37:20.000; 2025-01-13 02:44:36.000"
"378513320","7","False","2025-01-13 02:07:09.000; 2025-01-13 02:20:18.000; 2025-01-13 02:21:22.000; 2025-01-13 02:24:39.000; 2025-01-13 02:29:49.000; 2025-01-13 02:44:40.000; 2025-01-13 02:53:18.000"
"661088490","2","False","2025-01-13 02:07:36.000; 2025-01-13 02:45:06.000"
"104163128","11","False","2025-01-13 01:55:44.000; 2025-01-13 01:59:52.000; 2025-01-13 02:00:21.000; 2025-01-13 02:03:53.000; 2025-01-13 02:04:22.000; 2025-01-13 02:06:13.000; 2025-01-13 02:39:17.000; 2025-01-13 02:41:05.000; 2025-01-13 02:45:11.000; 2025-01-13 02:45:44.000; 2025-01-13 03:01:31.000"
"113275089","2","False","2025-01-13 01:55:07.000; 2025-01-13 02:45:13.000"
"201292310","6","False","2025-01-13 01:56:58.000; 2025-01-13 02:15:25.000; 2025-01-13 02:17:17.000; 2025-01-13 02:19:28.000; 2025-01-13 02:19:53.000; 2025-01-13 02:45:15.000"
"157832796","7","False","2025-01-13 01:59:56.000; 2025-01-13 02:00:14.000; 2025-01-13 02:08:08.000; 2025-01-13 02:17:36.000; 2025-01-13 02:33:22.000; 2025-01-13 02:45:17.000; 2025-01-13 02:47:51.000"
"481819885","5","False","2025-01-13 02:13:12.000; 2025-01-13 02:14:51.000; 2025-01-13 02:40:20.000; 2025-01-13 02:47:04.000; 2025-01-13 02:49:22.000"
"162121775","3","False","2025-01-13 02:13:13.000; 2025-01-13 02:26:48.000; 2025-01-13 02:54:48.000"
"48408494","2","False","2025-01-13 01:55:34.000; 2025-01-13 02:13:18.000"
"24743808","2","False","2025-01-13 02:13:20.000; 2025-01-13 02:41:43.000"
"160894245","2","False","2025-01-13 02:13:22.000; 2025-01-13 02:21:40.000"
"80563430","2","False","2025-01-13 02:13:24.000; 2025-01-13 02:14:04.000"
"204156283","2","False","2025-01-13 02:02:10.000; 2025-01-13 02:13:26.000"
"559088996","2","False","2025-01-13 02:14:48.000; 2025-01-13 02:35:26.000"
"554715462","2","False","2025-01-13 02:14:52.000; 2025-01-13 02:43:48.000"
"111241128","2","False","2025-01-13 02:14:53.000; 2025-01-13 02:47:40.000"
"87293045","7","False","2025-01-13 01:59:44.000; 2025-01-13 02:09:24.000; 2025-01-13 02:14:48.000; 2025-01-13 02:14:59.000; 2025-01-13 02:21:01.000; 2025-01-13 02:26:03.000; 2025-01-13 02:32:15.000"
"555400325","2","False","2025-01-13 02:02:57.000; 2025-01-13 02:15:06.000"
"170440405","3","False","2025-01-13 02:15:06.000; 2025-01-13 02:32:21.000; 2025-01-13 02:32:32.000"
"485344872","5","False","2025-01-13 02:06:15.000; 2025-01-13 02:15:07.000; 2025-01-13 02:16:47.000; 2025-01-13 02:27:00.000; 2025-01-13 02:54:29.000"
"99823795","2","False","2025-01-13 02:15:08.000; 2025-01-13 02:18:24.000"
"412321792","2","False","2025-01-13 02:15:09.000; 2025-01-13 02:28:36.000"
"176856095","13","False","2025-01-13 01:58:09.000; 2025-01-13 02:01:54.000; 2025-01-13 02:01:55.000; 2025-01-13 02:07:37.000; 2025-01-13 02:08:01.000; 2025-01-13 02:08:39.000; 2025-01-13 02:09:33.000; 2025-01-13 02:09:43.000; 2025-01-13 02:15:09.000; 2025-01-13 02:20:29.000; 2025-01-13 02:30:11.000; 2025-01-13 02:45:59.000; 2025-01-13 02:49:04.000"
"219172555","2","False","2025-01-13 02:15:10.000; 2025-01-13 02:55:21.000"
"280097990","4","False","2025-01-13 02:02:22.000; 2025-01-13 02:15:11.000; 2025-01-13 02:16:37.000; 2025-01-13 02:27:31.000"
"595414523","2","False","2025-01-13 02:02:24.000; 2025-01-13 02:15:13.000"
"381604431","4","False","2025-01-13 01:57:57.000; 2025-01-13 02:04:46.000; 2025-01-13 02:28:05.000; 2025-01-13 02:42:43.000"
"436951335","2","False","2025-01-13 02:21:27.000; 2025-01-13 02:42:43.000"
"192992782","2","False","2025-01-13 02:40:03.000; 2025-01-13 02:42:46.000"
"289797859","2","False","2025-01-13 02:16:39.000; 2025-01-13 02:42:51.000"
"59078946","4","False","2025-01-13 02:02:58.000; 2025-01-13 02:39:34.000; 2025-01-13 02:42:55.000; 2025-01-13 02:46:14.000"
"24729125","3","False","2025-01-13 01:56:13.000; 2025-01-13 02:42:58.000; 2025-01-13 02:59:05.000"
"80526805","3","False","2025-01-13 02:00:40.000; 2025-01-13 02:40:48.000; 2025-01-13 02:42:59.000"
"46714863","5","False","2025-01-13 01:59:21.000; 2025-01-13 02:18:47.000; 2025-01-13 02:43:01.000; 2025-01-13 02:45:31.000; 2025-01-13 02:58:41.000"
"119300619","2","False","2025-01-13 02:21:48.000; 2025-01-13 02:43:09.000"
"31856877","2","False","2025-01-13 02:35:23.000; 2025-01-13 02:43:13.000"
"528254274","2","False","2025-01-13 02:17:09.000; 2025-01-13 02:43:17.000"
"116665407","8","False","2025-01-13 02:10:27.000; 2025-01-13 02:16:42.000; 2025-01-13 02:36:11.000; 2025-01-13 02:43:20.000; 2025-01-13 02:45:26.000; 2025-01-13 02:52:56.000; 2025-01-13 02:56:40.000; 2025-01-13 02:58:03.000"
"423069187","2","False","2025-01-13 02:19:28.000; 2025-01-13 02:43:21.000"
"491458280","4","False","2025-01-13 02:11:13.000; 2025-01-13 02:29:41.000; 2025-01-13 02:43:25.000; 2025-01-13 02:45:32.000"
"303112828","2","False","2025-01-13 02:21:36.000; 2025-01-13 02:43:33.000"
"388009725","2","False","2025-01-13 02:04:32.000; 2025-01-13 02:10:23.000"
"309821176","3","False","2025-01-13 02:10:32.000; 2025-01-13 02:21:06.000; 2025-01-13 02:33:05.000"
"221430579","3","False","2025-01-13 02:11:29.000; 2025-01-13 02:23:04.000; 2025-01-13 02:57:49.000"
"10844239","13","False","2025-01-13 02:17:30.000; 2025-01-13 02:19:09.000; 2025-01-13 02:26:24.000; 2025-01-13 02:26:25.000; 2025-01-13 02:26:41.000; 2025-01-13 02:26:51.000; 2025-01-13 02:28:58.000; 2025-01-13 02:35:07.000; 2025-01-13 02:36:10.000; 2025-01-13 02:38:13.000; 2025-01-13 02:40:19.000; 2025-01-13 02:41:22.000; 2025-01-13 02:58:00.000"
"157078457","3","False","2025-01-13 02:03:16.000; 2025-01-13 02:21:52.000; 2025-01-13 02:58:30.000"
"227595936","9","False","2025-01-13 01:54:03.000; 2025-01-13 02:00:42.000; 2025-01-13 02:07:01.000; 2025-01-13 02:12:04.000; 2025-01-13 02:18:40.000; 2025-01-13 02:19:51.000; 2025-01-13 02:29:09.000; 2025-01-13 02:50:39.000; 2025-01-13 02:58:52.000"
"178241975","4","False","2025-01-13 02:21:29.000; 2025-01-13 02:23:39.000; 2025-01-13 02:30:15.000; 2025-01-13 02:58:56.000"
"150637261","4","False","2025-01-13 02:00:41.000; 2025-01-13 02:21:48.000; 2025-01-13 02:32:40.000; 2025-01-13 02:47:37.000"
"667775411","2","False","2025-01-13 02:21:55.000; 2025-01-13 02:26:49.000"
"102411265","2","False","2025-01-13 02:21:56.000; 2025-01-13 02:35:45.000"
"157541365","2","False","2025-01-13 02:15:31.000; 2025-01-13 02:22:09.000"
"552289167","7","False","2025-01-13 01:55:23.000; 2025-01-13 01:57:34.000; 2025-01-13 02:05:54.000; 2025-01-13 02:12:21.000; 2025-01-13 02:17:20.000; 2025-01-13 02:22:11.000; 2025-01-13 02:58:55.000"
"397135878","2","False","2025-01-13 02:22:12.000; 2025-01-13 02:41:35.000"
"381771043","2","False","2025-01-13 02:20:16.000; 2025-01-13 02:22:18.000"
"309350590","2","False","2025-01-13 02:01:40.000; 2025-01-13 02:08:50.000"
"160830266","3","False","2025-01-13 02:08:52.000; 2025-01-13 02:09:05.000; 2025-01-13 02:23:09.000"
"239069600","2","False","2025-01-13 02:08:58.000; 2025-01-13 02:28:50.000"
"115337089","3","False","2025-01-13 02:05:12.000; 2025-01-13 02:08:58.000; 2025-01-13 02:14:44.000"
"423744867","2","False","2025-01-13 02:04:20.000; 2025-01-13 02:09:00.000"
"261384905","3","False","2025-01-13 01:58:00.000; 2025-01-13 02:02:53.000; 2025-01-13 02:09:01.000"
"154361388","3","False","2025-01-13 01:54:25.000; 2025-01-13 01:57:31.000; 2025-01-13 02:09:10.000"
"552105336","3","False","2025-01-13 02:09:17.000; 2025-01-13 02:15:59.000; 2025-01-13 02:45:42.000"
"319227148","2","False","2025-01-13 02:09:18.000; 2025-01-13 02:22:56.000"
"229276388","2","False","2025-01-13 02:09:45.000; 2025-01-13 02:40:02.000"
"237620710","11","False","2025-01-13 01:57:53.000; 2025-01-13 02:00:30.000; 2025-01-13 02:02:20.000; 2025-01-13 02:06:30.000; 2025-01-13 02:08:04.000; 2025-01-13 02:09:47.000; 2025-01-13 02:16:14.000; 2025-01-13 02:42:33.000; 2025-01-13 02:47:42.000; 2025-01-13 02:49:49.000; 2025-01-13 02:52:39.000"
"466908044","5","False","2025-01-13 02:03:21.000; 2025-01-13 02:09:58.000; 2025-01-13 02:10:05.000; 2025-01-13 02:18:43.000; 2025-01-13 02:58:46.000"
"323043033","4","False","2025-01-13 02:10:07.000; 2025-01-13 02:18:13.000; 2025-01-13 02:19:25.000; 2025-01-13 02:50:03.000"
"926300","2","False","2025-01-13 02:10:07.000; 2025-01-13 02:33:35.000"
"173095913","6","False","2025-01-13 02:10:08.000; 2025-01-13 02:16:02.000; 2025-01-13 02:18:56.000; 2025-01-13 02:31:15.000; 2025-01-13 02:34:22.000; 2025-01-13 02:41:29.000"
"657701336","6","False","2025-01-13 01:55:59.000; 2025-01-13 02:04:00.000; 2025-01-13 02:10:12.000; 2025-01-13 02:22:46.000; 2025-01-13 02:36:04.000; 2025-01-13 02:47:28.000"
"667144011","2","False","2025-01-13 01:57:14.000; 2025-01-13 02:10:12.000"
"85969786","3","False","2025-01-13 02:51:58.000; 2025-01-13 02:52:37.000; 2025-01-13 02:55:12.000"
"307294560","2","False","2025-01-13 02:51:20.000; 2025-01-13 02:55:15.000"
"475671481","2","False","2025-01-13 02:55:30.000; 2025-01-13 02:57:23.000"
"443634362","2","False","2025-01-13 02:23:33.000; 2025-01-13 02:56:10.000"
"424262730","5","False","2025-01-13 02:08:50.000; 2025-01-13 02:12:25.000; 2025-01-13 02:24:26.000; 2025-01-13 02:32:34.000; 2025-01-13 02:56:44.000"
"13675693","2","False","2025-01-13 02:12:13.000; 2025-01-13 02:57:23.000"
"491964279","4","False","2025-01-13 02:02:34.000; 2025-01-13 02:41:39.000; 2025-01-13 02:57:40.000; 2025-01-13 02:57:41.000"
"537965072","2","False","2025-01-13 02:07:01.000; 2025-01-13 02:41:38.000"
"483153249","2","False","2025-01-13 02:07:02.000; 2025-01-13 02:07:41.000"
"263344289","2","False","2025-01-13 01:54:41.000; 2025-01-13 02:07:03.000"
"594224321","2","False","2025-01-13 02:07:04.000; 2025-01-13 02:50:36.000"
"231952365","4","False","2025-01-13 02:07:09.000; 2025-01-13 02:38:32.000; 2025-01-13 02:38:51.000; 2025-01-13 02:39:55.000"
"133520764","4","False","2025-01-13 01:55:26.000; 2025-01-13 02:07:16.000; 2025-01-13 02:43:58.000; 2025-01-13 02:56:57.000"
"371131601","2","False","2025-01-13 02:07:22.000; 2025-01-13 02:31:04.000"
"139897629","2","False","2025-01-13 02:08:03.000; 2025-01-13 02:20:44.000"
"76169718","3","False","2025-01-13 02:08:13.000; 2025-01-13 02:16:36.000; 2025-01-13 02:19:33.000"
"151161136","5","False","2025-01-13 02:08:16.000; 2025-01-13 02:21:36.000; 2025-01-13 02:30:29.000; 2025-01-13 02:40:54.000; 2025-01-13 02:41:53.000"
"567717951","5","False","2025-01-13 01:59:30.000; 2025-01-13 02:08:18.000; 2025-01-13 02:13:51.000; 2025-01-13 02:37:11.000; 2025-01-13 02:44:45.000"
"171631709","2","False","2025-01-13 02:16:44.000; 2025-01-13 02:32:33.000"
"495867378","2","False","2025-01-13 02:16:45.000; 2025-01-13 02:21:16.000"
"494673379","4","False","2025-01-13 01:55:51.000; 2025-01-13 02:16:27.000; 2025-01-13 02:16:45.000; 2025-01-13 02:58:15.000"
"13707751","2","False","2025-01-13 02:16:51.000; 2025-01-13 02:20:01.000"
"327796301","3","False","2025-01-13 02:16:57.000; 2025-01-13 02:47:32.000; 2025-01-13 02:50:38.000"
"657495061","2","False","2025-01-13 02:01:40.000; 2025-01-13 02:17:06.000"
"13091719","2","False","2025-01-13 02:17:42.000; 2025-01-13 02:38:19.000"
"654871080","2","False","2025-01-13 02:00:37.000; 2025-01-13 02:17:48.000"
"175710937","4","False","2025-01-13 01:58:53.000; 2025-01-13 02:17:53.000; 2025-01-13 02:35:09.000; 2025-01-13 02:45:30.000"
"92121131","3","False","2025-01-13 02:13:54.000; 2025-01-13 02:17:53.000; 2025-01-13 02:39:01.000"
"492905243","2","False","2025-01-13 02:17:57.000; 2025-01-13 02:23:53.000"
"549335134","3","False","2025-01-13 02:28:09.000; 2025-01-13 02:32:21.000; 2025-01-13 02:40:50.000"
"218983650","2","False","2025-01-13 02:32:27.000; 2025-01-13 02:40:09.000"
"88653610","11","False","2025-01-13 01:56:18.000; 2025-01-13 01:58:23.000; 2025-01-13 01:59:25.000; 2025-01-13 02:09:21.000; 2025-01-13 02:13:36.000; 2025-01-13 02:29:06.000; 2025-01-13 02:29:07.000; 2025-01-13 02:32:43.000; 2025-01-13 02:36:44.000; 2025-01-13 02:46:31.000; 2025-01-13 02:49:33.000"
"143336765","3","False","2025-01-13 02:24:00.000; 2025-01-13 02:32:44.000; 2025-01-13 02:38:50.000"
"533844755","3","False","2025-01-13 01:57:34.000; 2025-01-13 02:32:44.000; 2025-01-13 02:38:29.000"
"511327694","2","False","2025-01-13 02:26:49.000; 2025-01-13 02:32:46.000"
"89390768","2","False","2025-01-13 02:05:49.000; 2025-01-13 02:32:47.000"
"196148459","2","False","2025-01-13 02:11:11.000; 2025-01-13 02:32:48.000"
"245099122","2","False","2025-01-13 02:13:49.000; 2025-01-13 02:33:45.000"
"378326074","6","False","2025-01-13 02:04:42.000; 2025-01-13 02:08:39.000; 2025-01-13 02:14:08.000; 2025-01-13 02:29:54.000; 2025-01-13 02:33:54.000; 2025-01-13 02:41:36.000"
"52525604","2","False","2025-01-13 02:21:08.000; 2025-01-13 02:33:54.000"
"427257613","2","False","2025-01-13 02:19:41.000; 2025-01-13 02:33:54.000"
"477089238","3","False","2025-01-13 02:20:16.000; 2025-01-13 02:30:31.000; 2025-01-13 02:33:57.000"
"151714702","2","False","2025-01-13 02:23:48.000; 2025-01-13 02:51:48.000"
"165032197","2","False","2025-01-13 02:30:17.000; 2025-01-13 02:51:50.000"
"314486988","2","False","2025-01-13 02:01:56.000; 2025-01-13 02:36:43.000"
"29542904","2","False","2025-01-13 02:03:36.000; 2025-01-13 02:36:47.000"
"37612950","2","False","2025-01-13 02:36:53.000; 2025-01-13 02:50:25.000"
"106958083","2","False","2025-01-13 02:34:56.000; 2025-01-13 02:36:56.000"
"384143262","2","False","2025-01-13 02:36:25.000; 2025-01-13 02:36:56.000"
"105561896","2","False","2025-01-13 01:58:54.000; 2025-01-13 02:36:56.000"
"554649176","2","False","2025-01-13 02:36:57.000; 2025-01-13 02:40:19.000"
"101612155","2","False","2025-01-13 02:03:52.000; 2025-01-13 02:36:59.000"
"230398122","2","False","2025-01-13 02:19:24.000; 2025-01-13 02:50:25.000"
"228403370","2","False","2025-01-13 02:19:26.000; 2025-01-13 02:23:40.000"
"163555140","5","False","2025-01-13 01:58:09.000; 2025-01-13 02:00:15.000; 2025-01-13 02:02:30.000; 2025-01-13 02:19:26.000; 2025-01-13 02:40:43.000"
"363548107","7","False","2025-01-13 01:55:50.000; 2025-01-13 01:56:20.000; 2025-01-13 01:57:40.000; 2025-01-13 02:19:28.000; 2025-01-13 02:21:05.000; 2025-01-13 02:25:51.000; 2025-01-13 02:37:48.000"
"323705482","2","False","2025-01-13 02:04:00.000; 2025-01-13 02:20:53.000"
"384880221","2","False","2025-01-13 02:21:00.000; 2025-01-13 02:33:42.000"
"115375904","2","False","2025-01-13 02:21:03.000; 2025-01-13 02:28:42.000"
"371424235","2","False","2025-01-13 02:21:05.000; 2025-01-13 02:42:30.000"
"316784417","2","False","2025-01-13 02:21:06.000; 2025-01-13 02:39:44.000"
"529722001","2","False","2025-01-13 02:21:08.000; 2025-01-13 02:25:58.000"
"137095078","7","False","2025-01-13 01:57:23.000; 2025-01-13 02:21:14.000; 2025-01-13 02:27:32.000; 2025-01-13 02:34:12.000; 2025-01-13 02:34:53.000; 2025-01-13 02:44:40.000; 2025-01-13 02:50:11.000"
"168122034","4","False","2025-01-13 02:21:14.000; 2025-01-13 02:23:47.000; 2025-01-13 02:33:01.000; 2025-01-13 02:41:24.000"
"109364961","3","False","2025-01-13 01:59:47.000; 2025-01-13 02:18:03.000; 2025-01-13 02:26:09.000"
"106005867","2","False","2025-01-13 02:18:03.000; 2025-01-13 02:33:05.000"
"154077834","5","False","2025-01-13 01:56:33.000; 2025-01-13 02:05:43.000; 2025-01-13 02:13:50.000; 2025-01-13 02:18:06.000; 2025-01-13 02:26:28.000"
"367477498","5","False","2025-01-13 02:18:07.000; 2025-01-13 02:27:53.000; 2025-01-13 02:32:59.000; 2025-01-13 02:38:00.000; 2025-01-13 02:45:48.000"
"538576718","2","False","2025-01-13 02:13:56.000; 2025-01-13 02:18:08.000"
"99479169","3","False","2025-01-13 02:02:34.000; 2025-01-13 02:18:17.000; 2025-01-13 02:38:44.000"
"73068144","10","False","2025-01-13 02:06:39.000; 2025-01-13 02:14:43.000; 2025-01-13 02:18:20.000; 2025-01-13 02:28:16.000; 2025-01-13 02:35:09.000; 2025-01-13 02:38:12.000; 2025-01-13 02:45:52.000; 2025-01-13 02:49:04.000; 2025-01-13 02:50:23.000; 2025-01-13 02:50:37.000"
"171165107","2","False","2025-01-13 02:18:22.000; 2025-01-13 02:52:05.000"
"558894521","14","False","2025-01-13 01:57:30.000; 2025-01-13 02:00:27.000; 2025-01-13 02:00:46.000; 2025-01-13 02:13:38.000; 2025-01-13 02:16:18.000; 2025-01-13 02:18:30.000; 2025-01-13 02:18:57.000; 2025-01-13 02:20:31.000; 2025-01-13 02:23:14.000; 2025-01-13 02:35:52.000; 2025-01-13 02:36:34.000; 2025-01-13 02:40:22.000; 2025-01-13 02:41:10.000; 2025-01-13 02:50:44.000"
"178410302","3","False","2025-01-13 02:19:17.000; 2025-01-13 02:37:22.000; 2025-01-13 02:39:39.000"
"513264769","2","False","2025-01-13 02:21:47.000; 2025-01-13 02:34:03.000"
"110012306","8","False","2025-01-13 02:00:34.000; 2025-01-13 02:15:38.000; 2025-01-13 02:27:14.000; 2025-01-13 02:29:45.000; 2025-01-13 02:34:03.000; 2025-01-13 02:40:03.000; 2025-01-13 02:40:11.000; 2025-01-13 02:41:17.000"
"211198643","3","False","2025-01-13 02:00:32.000; 2025-01-13 02:06:16.000; 2025-01-13 02:34:06.000"
"35023031","2","False","2025-01-13 02:03:13.000; 2025-01-13 02:34:41.000"
"441209799","3","False","2025-01-13 01:57:57.000; 2025-01-13 02:34:49.000; 2025-01-13 02:47:49.000"
"549766988","3","False","2025-01-13 02:24:39.000; 2025-01-13 02:34:56.000; 2025-01-13 02:36:11.000"
"225143660","4","False","2025-01-13 02:00:28.000; 2025-01-13 02:19:39.000; 2025-01-13 02:35:05.000; 2025-01-13 02:43:55.000"
"151279792","2","False","2025-01-13 02:05:56.000; 2025-01-13 02:14:18.000"
"439614208","2","False","2025-01-13 02:14:23.000; 2025-01-13 02:58:21.000"
"123884090","2","False","2025-01-13 02:14:30.000; 2025-01-13 02:30:55.000"
"147436857","3","False","2025-01-13 01:57:15.000; 2025-01-13 02:14:33.000; 2025-01-13 02:35:29.000"
"488514783","3","False","2025-01-13 02:14:36.000; 2025-01-13 02:22:56.000; 2025-01-13 02:33:25.000"
"456504598","2","False","2025-01-13 02:14:37.000; 2025-01-13 02:17:31.000"
"488113762","3","False","2025-01-13 01:56:24.000; 2025-01-13 02:14:39.000; 2025-01-13 02:20:14.000"
"417447381","4","False","2025-01-13 01:57:57.000; 2025-01-13 02:14:44.000; 2025-01-13 02:20:08.000; 2025-01-13 02:38:27.000"
"490112565","2","False","2025-01-13 02:15:14.000; 2025-01-13 02:37:49.000"
"234329543","2","False","2025-01-13 02:15:19.000; 2025-01-13 02:38:07.000"
"532178967","3","False","2025-01-13 01:55:06.000; 2025-01-13 02:15:30.000; 2025-01-13 02:25:39.000"
"301703223","2","False","2025-01-13 02:02:27.000; 2025-01-13 02:15:37.000"
"381366415","2","False","2025-01-13 02:15:38.000; 2025-01-13 02:16:01.000"
"515187929","2","False","2025-01-13 02:27:07.000; 2025-01-13 02:45:37.000"
"378896003","2","False","2025-01-13 02:15:43.000; 2025-01-13 02:45:55.000"
"107697812","2","False","2025-01-13 02:00:48.000; 2025-01-13 02:45:58.000"
"194347953","2","False","2025-01-13 02:47:00.000; 2025-01-13 02:47:51.000"
"186109158","3","False","2025-01-13 01:55:14.000; 2025-01-13 02:17:32.000; 2025-01-13 02:47:05.000"
"381365841","6","False","2025-01-13 02:04:28.000; 2025-01-13 02:11:16.000; 2025-01-13 02:15:42.000; 2025-01-13 02:25:55.000; 2025-01-13 02:32:09.000; 2025-01-13 02:38:13.000"
"102769914","2","False","2025-01-13 02:15:46.000; 2025-01-13 02:50:18.000"
"50676918","4","False","2025-01-13 01:56:27.000; 2025-01-13 02:03:26.000; 2025-01-13 02:15:47.000; 2025-01-13 02:28:44.000"
"233485538","2","False","2025-01-13 02:15:53.000; 2025-01-13 02:31:00.000"
"13438026","3","False","2025-01-13 02:08:24.000; 2025-01-13 02:15:54.000; 2025-01-13 02:16:00.000"
"346582211","3","False","2025-01-13 02:02:12.000; 2025-01-13 02:15:54.000; 2025-01-13 02:30:05.000"
"156871714","2","False","2025-01-13 02:15:54.000; 2025-01-13 02:31:12.000"
"229738159","2","False","2025-01-13 01:57:31.000; 2025-01-13 02:41:57.000"
"234165177","5","False","2025-01-13 02:08:25.000; 2025-01-13 02:33:36.000; 2025-01-13 02:37:37.000; 2025-01-13 02:41:58.000; 2025-01-13 02:50:38.000"
"16105306","2","False","2025-01-13 02:01:17.000; 2025-01-13 02:42:03.000"
"661009718","3","False","2025-01-13 02:21:42.000; 2025-01-13 02:42:16.000; 2025-01-13 02:43:44.000"
"278901567","2","False","2025-01-13 02:02:24.000; 2025-01-13 02:42:24.000"
"236312282","3","False","2025-01-13 02:40:10.000; 2025-01-13 02:42:31.000; 2025-01-13 02:54:58.000"
"246761770","2","False","2025-01-13 02:30:37.000; 2025-01-13 02:42:34.000"
"128770488","2","False","2025-01-13 02:36:28.000; 2025-01-13 02:42:35.000"
"38708367","2","False","2025-01-13 02:26:53.000; 2025-01-13 02:42:37.000"
"436682532","2","False","2025-01-13 01:59:44.000; 2025-01-13 02:42:46.000"
"236336116","3","False","2025-01-13 01:59:15.000; 2025-01-13 02:43:53.000; 2025-01-13 02:58:27.000"
"323789095","2","False","2025-01-13 01:59:55.000; 2025-01-13 02:44:08.000"
"55102257","2","False","2025-01-13 02:16:01.000; 2025-01-13 02:25:37.000"
"562693686","2","False","2025-01-13 01:59:26.000; 2025-01-13 02:16:01.000"
"291609302","3","False","2025-01-13 02:05:29.000; 2025-01-13 02:16:02.000; 2025-01-13 02:41:13.000"
"204047075","3","False","2025-01-13 01:54:31.000; 2025-01-13 02:05:19.000; 2025-01-13 02:16:09.000"
"161496256","2","False","2025-01-13 02:16:17.000; 2025-01-13 02:49:18.000"
"231649747","2","False","2025-01-13 02:16:18.000; 2025-01-13 02:41:45.000"
"280075695","2","False","2025-01-13 02:01:55.000; 2025-01-13 02:27:30.000"
"442491043","2","False","2025-01-13 02:02:04.000; 2025-01-13 02:30:16.000"
"510357759","4","False","2025-01-13 02:02:05.000; 2025-01-13 02:02:20.000; 2025-01-13 02:13:42.000; 2025-01-13 02:26:34.000"
"178291235","2","False","2025-01-13 01:55:40.000; 2025-01-13 02:02:12.000"
"502527203","3","False","2025-01-13 02:02:13.000; 2025-01-13 02:28:15.000; 2025-01-13 02:29:46.000"
"130826485","2","False","2025-01-13 02:03:38.000; 2025-01-13 02:13:42.000"
"456167521","2","False","2025-01-13 02:16:34.000; 2025-01-13 02:52:32.000"
"123340570","2","False","2025-01-13 02:16:36.000; 2025-01-13 02:20:37.000"
"399995881","2","False","2025-01-13 02:16:37.000; 2025-01-13 02:50:24.000"
"400289246","2","False","2025-01-13 02:03:10.000; 2025-01-13 02:17:09.000"
"148251126","2","False","2025-01-13 01:55:35.000; 2025-01-13 02:17:13.000"
"2677455","3","False","2025-01-13 02:17:16.000; 2025-01-13 02:19:43.000; 2025-01-13 02:37:57.000"
